gene_id,sample4,sample5,sample13,sample14,sample17,sample18
g67690,0,0,0,2,0,0
g67691,0,0,0,0,0,0
g67692,0,0,0,1,1,0
g67693,0,1,1,0,0,0
g67694,0,0,0,0,5,2
g67695,1,1.052,0,1.04,0,0
g67696,23.226,26.09,20.098,29.065,85.187,17.36
g67697,5,2.998,2,4,10,5
g67698,1,0,2.973,1,3.485,1
g67699,1,2,1,4,10,1
g677,1155.116,909.64,911.687,1477.384,3928.212,820.469
g6770,139.875,89.113,104.936,201.262,395.062,91.519
g67700,2.926,1,0,0,2.212,0
g67701,4,1,0,4,11,1
g67702,2,3,1,2,4,0
g67703,0,1,0,0,5,2
g67704,0,1.056,0,1.007,1,0
g67705,0,0,0,0,1.015,0
g67706,1,1,2,2,2,1
g67707,1.796,0,0,0,3.346,0
g67708,1,0,1,1,2,1
g67709,2,1,1,0,5,1
g6771,759.853,398,470.533,470.397,1553,388
g67710,0,2,1,0,8,0
g67711,0,0,0,2,2.983,0
g67712,1.021,0,0,2.162,0,0
g67713,1,0,0,0,0,0
g67714,0,1.265,0,0,1,0
g67715,0,0,0,0,1.274,0
g67716,0,0,0,1,0,0
g67717,0,0,1,0,2,0
g67718,0,0,0,0,0,0
g67719,4,0,1,0,2.351,2
g6772,9,1,9,11,34.795,3
g67720,0,2,1,0,2,2
g67721,1,1,1,0,2,0
g67722,2,2,0,1,0,1
g67723,0,1,0,0,3,1
g67724,0,1,0,3.027,0,0
g67725,1,0,2,0,3,0
g67726,0,0,1.738,0,2.001,0
g67727,0,0,0,1.998,2,0
g67728,1,1,0,0,0,1
g67729,1,1,1,1,1.995,1
g6773,2265.762,1875.131,1587.002,2944.52,5519.532,1515.034
g67730,0,0,0,2,0,0
g67731,0,0,0,0,3,0
g67732,0,0,0,0,0,0
g67733,0,0,0,1,3,0
g67734,1,0,0,1,1,0
g67735,0,0,0,0,1,0
g67736,0,1,0,0,0,1
g67737,0.963,0,1,0,1,1
g67738,0,1,0,0,0,0
g67739,30.78,19.565,39.347,69.256,128.956,28.975
g6774,1342.14,926.142,906.365,1555.076,3432.029,967.482
g67740,11.003,5.797,13,9.948,33.179,5.972
g67741,0,2,1,2,1,0
g67742,1,1,1,0,3,0
g67743,6.948,7.961,2,7,19.923,3.932
g67744,1,1,1,4,10,1
g67745,0,1,0,1.921,3.958,0
g67746,3,0,3,2,6,2
g67747,0,0,1,1.989,0,0
g67748,0,0,0,0,4.078,2.99
g67749,1.837,2,2,4,3,2
g6775,303.472,261.608,261.215,422.906,1135.148,211.909
g67750,5,2,0,3,8,0
g67751,1.638,0.99,1.651,1,3,0
g67752,1,2,2.041,3,5.002,1
g67753,2,0,1.001,0,2,0
g67754,0,0,0,0,0,0
g67755,0,0,0,0,0,1.017
g67756,3,0,0,1.987,2,2
g67757,0,0,0,0,0,1.523
g67758,2,0,0,1,0,0
g67759,0,0,0,1.995,2,0
g6776,16.011,15.834,2,15.001,35,10
g67760,0,1,0,0,0,0
g67761,1,0,0,1,3,1
g67762,2,5,2,7,1,0
g67763,1,0,1,3,6,1
g67764,1,0,1,4.94,5,3
g67765,3,0,1,2.063,1,2
g67766,1,3,1,3,3,0
g67767,0,1,0,0,2.85,0
g67768,0,0,0,1,3,1
g67769,0,1,0,3,2,0
g6777,2453.279,1983.436,1833.858,3512.432,6508.167,1576.633
g67770,0,1,0,0,5.081,1
g67771,0,0,2,1,2.014,0
g67772,0,2,1,0,0,0
g67773,0,1,0,0,1,0
g67774,2.772,0,0,0,0,0
g67775,0.954,0,0,0,0,0
g67776,1,0,0,0,0,1
g67777,1,0,0,2,2.488,0
g67778,1,0,1,2,4,1
g67779,0,1,1,2,1,0.973
g6778,204.64,150.266,128.801,219.153,406.106,97.364
g67780,0,0,1.197,3,0,1
g67781,0,0,0,0,1.914,1
g67782,1,1,0,0,1.957,0
g67783,1,0,0,0,1,0
g67784,0,0,0,0,1,0
g67785,1,2,0,1,1,0
g67786,0,1,0,0,3.929,0
g67787,0,0,0,0,2,0
g67788,65.325,49.938,40.596,102.189,240.5,23.82
g67789,6.195,3.615,3,6.367,16.93,2.992
g6779,31.263,16.802,25.083,44.191,68.076,14.794
g67790,5.949,3.877,3,6.041,6.967,2
g67791,0,0,2.057,0,11.44,2
g67792,0,1.122,0,1.002,1,1
g67793,3,1,2,3,8,1.004
g67794,2,2,3,0,8.959,2
g67795,4,1.035,0,1,4.993,0
g67796,3,2.003,1,0,3,1.99
g67797,3,3,0,1,13,2
g67798,0,0,0,0,2.669,0
g67799,0,0,1,0,1.99,1.097
g678,10861.41,9043.596,7368.574,14161.105,27351.57,7915.243
g6780,65,31,42,211.035,89.696,41.99
g67800,1,1,1,7,3,1
g67801,5,4,0,2,3.182,3
g67802,2,0,0,4,3,2
g67803,2,1,0,3,3,1
g67804,2,2,0.973,0,4,0
g67805,0,0,0,0,1,0
g67806,0,0,0,0,0,0
g67807,1,1,2,1.001,5.927,0
g67808,0,0,0,0,1.028,0
g67809,0,1.54,0,0,1.772,0
g6781,9650.476,6258.735,6750.838,10663.87,23799.045,6307.872
g67810,1,1,1,1,0,1
g67811,0,0,1,2,1,0
g67812,1,0,0,1,5,0
g67813,0,1,2.923,0,4,0
g67814,2,0,2,2,7,0
g67815,1.869,0,0,0,2.368,0
g67816,1,1,1,0,0,0
g67817,1,0,0,0,2,0
g67818,1,1,0,0,3.003,1
g67819,1,1.915,0,0,1,0
g6782,44.351,32.83,38.486,69.6,109.83,31.403
g67820,0,0,0,0,2.238,2
g67821,0,0,0,0,1.018,0
g67822,0,1,2,1,0,0
g67823,0,1,0,0,0,0
g67824,1,0,1,2.395,2.004,0
g67825,1,0,0,1.003,1,1
g67826,0,0,1,0,3,0
g67827,1,0,0,1,3,1
g67828,0,0,0,0,0,0
g67829,0,0,0,1,1,0
g6783,9.291,5,1,18,19.325,6.005
g67830,1,0,0,0,1,0
g67831,0,1,0,0,0,1
g67832,0,0,1,0,2,1
g67833,2,0,0,1,0.999,0
g67834,0,1,1,0,2,0
g67835,0,0,1,0,0,0
g67836,1,0,0,3,5,2
g67837,0,0,0,0,1,1
g67838,0,0,0,3,1,1
g67839,2,0,0,1,1,0
g6784,57.702,43.809,44.121,69.121,131.077,28.705
g67840,22.58,22.735,44.782,83.675,121.709,21.997
g67841,0,0,0,3.246,4.433,1.634
g67842,5.495,6,3,9.39,9.53,2.044
g67843,2.207,2.077,1.896,1.904,0,0.995
g67844,2.735,0,1.998,1.88,5.471,1.053
g67845,3.37,1,0,0,1.012,0
g67846,2,1,0,4,9.032,4
g67847,5,3,0,3.956,12,0
g67848,1,0,1,0,3.002,0
g67849,3,1.15,3,3,3,1
g6785,2197.443,1524.391,1508.159,3055.294,5483.074,1244.111
g67850,2,0,0,5.004,1,0
g67851,1,0,0,0,1.001,0
g67852,0,0,0,3.801,0,0
g67853,0,1,0,1.342,4.164,1
g67854,0,0,2,2,9,2
g67855,0,0,0,1,1.164,0
g67856,2,1,0,0,1,0
g67857,0,0,0,0,2.985,1
g67858,3,0,0,0,2,0
g67859,0,0,1,0,0,0
g6786,19,33.999,25.001,39.152,57.092,15
g67860,1,0,3,0,3,1
g67861,0,0,0,0,2.025,0
g67862,0,0,2,2,2,0
g67863,0,0,0.917,0,1.884,0
g67864,3,0,0,2,3,2
g67865,1,0,1,1,6.001,0
g67866,1.072,0,1,0,3,0
g67867,1,1,3,1,4.924,0
g67868,0,0,0,1,11,1
g67869,0,0,0,1,0,0
g6787,2647,2077,1705.796,3517.073,5855.187,1709
g67870,1.009,0,0,0,0,0
g67871,0,0,0,0,0,0
g67872,0,0,0,0,2,0
g67873,1.727,0,0,0,0,0
g67874,1,1,0,1,1,0
g67875,1,0,0,0,0,2
g67876,0,0,0,1,1,0
g67877,0,1,1,0,3,0
g67878,4,0,0,3,7,1
g67879,0,0,0,2,2,0
g6788,174.23,129.457,207.507,369.489,608.039,145.695
g67880,0,0,0,0,3.745,0
g67881,1,0,0,1,2,0
g67882,0,0,1,0,6,2
g67883,1,0,0,1,3,1
g67884,1,0,0,1,0,0
g67885,0,0,1,0,0,0
g67886,2,0,0,0,0,0
g67887,0,0,0,0,2,0
g67888,0,1,1,0,0,0
g67889,1,0,0,0,1,1
g6789,87.666,81.2,74.275,102.914,217.301,93.78
g67890,2,0,0,1,0,0
g67891,0,0,0,0,1,0
g67892,0,0,1,3,0,0
g67893,1,0,2,0,0,0
g67894,0,1.988,0,0,0,0
g67895,0,0,0,1,0,0
g67896,0,0,1,0,0,0
g67897,2,0.991,0,0,0.998,0
g67898,2.016,2.732,5.738,5.383,6.501,0
g67899,1.553,1.697,0,1.011,5.341,0
g679,1210.858,847.225,964.789,1498.289,3840.918,809.459
g6790,30,20,33.146,46,123.362,25
g67900,2.345,0,0,5.032,0,0
g67901,3,3,0,3,6.188,1
g67902,2,0,2,2.995,2.006,0
g67903,1,0,1.082,0,4.004,0
g67904,0,0,0,6,2,3
g67905,0,1,0,0,4.635,0
g67906,0,0,0,2.968,2.005,0
g67907,1,0,1,3,1,0
g67908,0,0,2.002,0,2,2
g67909,1.959,0,1,0,0,0
g6791,17,17,20,36.214,59.139,20
g67910,2,2,1,0,2.994,4
g67911,0,0.729,0,0.998,1.623,0
g67912,3,0,3,0,2.571,3
g67913,2.937,0,1.506,1.993,0,0
g67914,1.292,0,0,1,1,0
g67915,0,0,0,0,0,1
g67916,0,0,0,1.724,0,1
g67917,1,0,3,1,6.984,0
g67918,0,1.003,0,0,1.002,0
g67919,1,0,1,0,1.94,1
g6792,205.316,97.734,239.034,233.816,776.986,96.59
g67920,0,0,2.569,0,1.979,1
g67921,1,0,0,0,0,0
g67922,0,0,1,0,1.063,1
g67923,0,1,0,0,0,0
g67924,0,0,2.867,1,0,0
g67925,0,0,0,0,1.091,1.182
g67926,2,1,4,0,3,0
g67927,3,0,1,0,1.017,0
g67928,0,1,1.974,0,2,0
g67929,0,0,0,0,2.992,0
g6793,46,30,0,0,0,0
g67930,0,0,0,5.994,2,0
g67931,0,0,2,1,4,0
g67932,2,2,0,1.739,2,2
g67933,1.584,0,0,2,1.815,0
g67934,0,0,1,2,4,3
g67935,0,0,0,0,2,0
g67936,1,0,0,2,0,0
g67937,1,1,0,0,5.003,1
g67938,0,0,0,0,1.001,0
g67939,0,0,2,1,1,0
g6794,425.61,302.433,301.769,598.276,1114.578,243.904
g67940,0,0,1,2,1,0
g67941,0,0,0,1,2,2
g67942,0,0,0,1,0,0
g67943,0,0,0,0,1.957,0
g67944,0,2,0,2,2,0
g67945,3,0,0,0,0,0
g67946,0,0,0,0,0,0
g67947,0,0,0,1,0,0
g67948,0,0.96,1,1,0,1
g67949,0,0,1,2,1,0
g6795,343.001,160.053,237.996,454,729.698,147.601
g67950,0,0,0,0,0,0
g67951,6.893,9.419,10.274,9.331,23.821,3.986
g67952,0,1.564,2.091,0.69,3.482,3.329
g67953,9.014,2,20,26.917,17,1
g67954,0,1,1.499,2,6.242,2
g67955,2.167,1,0,0,1.003,1.674
g67956,0,0,1.013,0,7.631,0
g67957,2,2,0,0,2,2
g67958,0,3,0,2,3,2
g67959,1,0,2,4,3,1
g6796,131.223,87.45,99.607,179.409,441.707,94.495
g67960,0.976,2,2,3,3.97,3
g67961,1,1,2,2,7,1
g67962,2,1,0,1,7,2
g67963,2.957,0,2,0,6.215,0
g67964,0,1,2,3,2,2
g67965,1,0,0,0,2.141,0
g67966,0,0,0,0,1.287,1
g67967,0,0,0,1,0,1.396
g67968,1,0,0,0,2.115,0
g67969,0,0,0,0,3.034,1
g6797,774.96,122,0,0,0,1
g67970,0,0,0,1,6,0
g67971,0,0,1,0,0,0
g67972,1,1,0,1.044,0,0.736
g67973,0,0,1,0,2.032,1.012
g67974,2,0,1,1,5,1
g67975,0,1,0,1,0,1
g67976,0,0,0,0,0,0
g67977,0,0,0,1,2,0
g67978,1,0,1,0,0,1
g67979,0,0,0,0,4.991,0
g6798,20.86,12.261,25.914,28.587,100.561,5.073
g67980,0,0,0,2,0,0
g67981,1,0,0,0,2,0
g67982,0,0,2,0,1,0
g67983,0,0,0,0,2,0
g67984,0.84,0,1,0,1,1
g67985,0,1,0,1,2,0
g67986,1,0,0,0,3,2
g67987,0,0,0,0,0,0
g67988,1.991,0,0,0,2,0
g67989,0,0,0,0,4,1
g6799,38.683,16,10.007,25.834,67.33,11.779
g67990,0,0,0,0,9,0
g67991,0,0,0,0,2,0
g67992,46.258,41.582,30.031,56.742,114.143,19.586
g67993,1.198,3.355,2.351,8.224,6.701,3.222
g67994,10,9,4,11,20.989,3
g67995,2.004,1,0,1.003,3.033,1
g67996,2,2,2,3,8,1
g67997,0,1.005,1,1.898,1.086,0
g67998,3,0,1,5,1,2
g67999,0,0,1,2.361,0,1
g68,4491.79,3103.727,3186.938,5229.093,12473.48,2711.239
g680,1053,1057.001,683,1020.168,2878.226,758.018
g6800,1223.274,949.113,842.276,1557.479,3293.551,693.056
g68000,1,4,0,3,4.094,2
g68001,0,0.999,0,1,2.903,0
g68002,4,0,2,2,3,1
g68003,0,0,0,0,1.005,0
g68004,6,0,1,0,10.675,1
g68005,0,0,1,0,1,3
g68006,0,0,0,0,1.888,0
g68007,0,0,1,3,0,0
g68008,0,0,0,0,2.021,0
g68009,0.975,0.999,0,0.98,0,0
g6801,596.631,495.222,448.828,924.481,1796.437,465.453
g68010,3,1.848,2,2,2,0
g68011,0,0,0,0,2,0
g68012,0,0,0,2.072,1.057,0
g68013,0,0,0,1,4,0
g68014,0,1,0,0,3.996,0
g68015,1.002,1,2,0,0,0
g68016,0,0,1,1,1,1
g68017,2,2,1,4,3,0
g68018,0,0,0,0,0,0
g68019,0,0,0,0.995,0,0
g6802,15.326,22.934,23.699,22.941,45.681,24
g68020,0,0,0,2,0,0.932
g68021,1,1,1,3.837,10.798,0
g68022,0,0,1,0,1.042,0
g68023,0,0,2.852,0,0,0
g68024,1.004,0,1,1,2.678,0
g68025,1,3,1,0,4,2
g68026,0,0,0,1.051,0,1
g68027,0,0,2,2,3,0
g68028,0,0,1,0,1,0
g68029,6,3,1,4,1,0
g6803,86.004,59,47.994,70,195,61
g68030,0,0,1.665,1,1.191,0
g68031,0,0,0,1.001,0,2.886
g68032,1.715,0,1,1,0,0
g68033,1,1,0,1,0,4
g68034,1.03,1,0,1,3,1
g68035,0,0,0,0,5,1
g68036,2,0,0,0,0,0
g68037,1,0,0.998,0,0,0
g68038,2,0,0.934,1,0,0
g68039,0,1,0,0,1,0
g6804,4873.641,4075.165,3662.362,6892.027,12521.307,3447.081
g68040,0,0,0,0,3,0
g68041,2,0,1,0,2,0
g68042,3.297,4.079,2,4,11.86,0
g68043,4,0,0,1,4,0
g68044,1,0,1.863,0,5.978,0
g68045,0,0,0,1.006,2.016,0
g68046,1,0,1,0.999,2,1
g68047,2,1,0,4,9,0
g68048,1.539,0,0,0,0,0
g68049,1,1,0,2,5,1
g6805,28.302,20.272,11.307,16.244,103.768,20.472
g68050,2,1,0,1,2,0
g68051,4,0,0,1,7,1
g68052,0,0,0,0,2,2
g68053,0,2,3,1,8,1
g68054,1.022,0,0,1,3.899,0
g68055,0,1,1,1,1,1
g68056,0,0,0,2,6,0
g68057,2,0,1,0,1,0
g68058,1,0,0,2.349,1,0
g68059,0,0,0,0,1,0
g6806,44.651,29.486,51.965,77.058,144.319,33.378
g68060,2,2,0,0,1,0
g68061,7.056,2.912,5.25,11.061,28.999,6
g68062,0,0,2,0,0,0
g68063,0,0,5,10.27,1,2
g68064,3,0,2,1,8,0
g68065,3,0,1,1,6,0
g68066,1,0,1.999,1,3,1
g68067,1,1.005,0,0,1,0
g68068,1,4,1,1,6,0
g68069,0,0,0,0,0,1
g6807,23,10,14.206,19,34,5
g68070,0,2,1,1,8,0
g68071,1,0,1,0,1.002,2
g68072,0,1,0,2.634,2,0
g68073,0,1,0,0,0,0
g68074,0,0,0,1,1,0
g68075,0,1,0,0,1,1
g68076,2,1,0,0,2,0
g68077,0,0,0,2,0,0
g68078,0,0,2,1,2.881,0
g68079,0,0,0,0,0,0
g6808,81.985,46.075,84.003,96.36,469.556,101.05
g68080,0,0,0,1,0.997,1
g68081,3.005,0,1,0,2,1
g68082,2,0,2,0,1,0
g68083,0,0,0,1.001,0,0
g68084,59.155,6.091,69.664,12.395,12.56,1.51
g68085,14.383,11.282,7.559,18.755,27.649,7.021
g68086,2,0,1,8.992,12,5.833
g68087,2.807,2.89,5.72,0,7.064,1.033
g68088,2.712,0,0,1.023,0,0
g68089,1,1,2,4,2,0
g6809,728.945,613.161,546.187,944.721,1745.759,555.773
g68090,3,0,0,0,1,0
g68091,0,0,0,0,0,0
g68092,1,0.625,0,0,6,2
g68093,1,3,1,6,2,1
g68094,4,1,0,0,2,0
g68095,2,0,1,2,0,0
g68096,2.95,0,0,0,2,2.257
g68097,0,1,1,0,2,0
g68098,1.692,0,1,1,1.022,0
g68099,0,0,1,1,0,1
g681,121,111,93,108,188,76
g6810,9.995,11.996,12.479,26,57.058,19.683
g68100,0,0,0,0,2.006,0
g68101,0,0,2,2,0,0
g68102,0,0,0,1.963,1,1
g68103,0,0,0,0,2,0
g68104,0,0,0,1,0,0
g68105,1,0,0,2,0,0
g68106,0,0,0,0,0.954,0
g68107,0,0,0,0.999,1.095,0
g68108,0,0,0,0,4,0
g68109,1,0,0,0,1.037,0
g6811,12,6,14,14,25,12
g68110,0,0,0,0,2.888,0
g68111,0,1,1,0,0,0
g68112,1,0,1,1,6,1
g68113,2.198,1,0,0,0,0
g68114,2,1,0,1,0,0
g68115,0,0,0,0,0,0
g68116,0,1,0,0,3,1
g68117,96.448,58.872,71.826,97.672,249.071,77.388
g68118,1,1.014,0,0,3,0
g68119,0,0,0,0,34,0
g6812,0,0,0,0,0,0
g68120,0,0,2.618,1.08,3,1.939
g68121,0,0,0,0,3.14,0
g68122,0,1.383,2,0,1.002,0
g68123,4.994,2,1,2,8,0
g68124,4,0,1,1,4.013,0
g68125,2,1,0,1,5,0
g68126,0,0,0,0,2,2
g68127,1,4,1,4,3,1
g68128,0,1,1,1,10,0
g68129,2,0,1,2,4,0
g6813,320.959,250.119,317.599,550.81,1112.789,239.121
g68130,0,1,1,8,1,0
g68131,0,0,0,0,0,0
g68132,0,0,1.855,1,0,0
g68133,0,0,0,1,9,0
g68134,0,0,0,0,0,0
g68135,0,0,0,0,2,2
g68136,3,1,1,0,3.916,0
g68137,0,1,0,0,0,0
g68138,0,0,0,0,2,2
g68139,0,0,0,1,0,0
g6814,324.007,251,230,427,763.966,206
g68140,0,0,0.988,0.912,0,0
g68141,0,0,0,1,1,0
g68142,0,0,1,0,0,0
g68143,0,0,3,0,2,0
g68144,0,1,0,0,1,1
g68145,0,0,3,0,4,0
g68146,1,0,0,0,0,0
g68147,1,0.999,0,0,1,0
g68148,0,0,0,1.478,0,0
g68149,0,0,0,0,1,0
g6815,862.378,626.213,367.864,638.163,1130.478,225.202
g68150,0,0,0,1,1,1
g68151,0,1,0,1.959,0,1
g68152,1,0,1,0,1,0
g68153,2,0,0,0,0,0
g68154,0,0,0,0,4,0
g68155,1.018,3,5,4.224,23.38,3.951
g68156,2.069,3.399,2.017,1.048,0,0
g68157,0,1.611,5.8,6.147,10.85,0
g68158,3.003,0,0,1.02,2.005,0
g68159,0,0,0,0,0,1.005
g6816,1262.25,1255.719,974.326,1262.94,2106.763,557.165
g68160,1,3.732,0,7,9.006,0
g68161,0,1,1,4,7.994,2
g68162,2,1,1,1,9,1
g68163,0,0,0,0,1.014,0
g68164,0,1,1,0,3.074,0
g68165,3,2,1,1,8,1
g68166,1.183,0,1.087,0,1.056,0
g68167,7,2,3,2,0,0
g68168,0,0,1.979,1,4.204,2
g68169,1,0,1.056,2.985,0,2
g6817,6610.73,3758.055,4998.032,6626.548,19617.043,3228.346
g68170,3,0,1,2,5,0
g68171,0,0,0,0,0,0
g68172,3,0,1,2,2,0
g68173,3,0,0,0,4,0
g68174,0,1,0,2,0,0
g68175,0,0,1.258,0,0,0
g68176,1,1,0,1,0,0
g68177,1,0,0,0,6,1
g68178,0,0,0,0,0,0
g68179,0,0,0,1,3,2
g6818,569.724,417.88,455.271,605.672,1459.477,383.455
g68180,0,3,0,2,3.431,1
g68181,0,0,1,1.109,0,0
g68182,1,0,0,0,3,1
g68183,0,0,2.905,1,0,1
g68184,0,0,0,0,1,0
g68185,0,0,0,1,3.004,0
g68186,2,2,1.146,1,4,1
g68187,0,0,3,0,2,0
g68188,1,0,1,0,2.622,2
g68189,0,0,0,0,0,0
g6819,12.133,20,14.062,47.364,84.014,20
g68190,2.065,1.458,0,2.539,7.93,1.923
g68191,0,0,0,0,2,0
g68192,0,0,0,0,11,6
g68193,0,1,0,0,1,0
g68194,0,0,0,0,1.935,0
g68195,0,0,0,1,0,0
g68196,1.796,0,0,0,0,0
g682,7100.842,5077.211,5493.323,8320.094,21241.827,4189.72
g6820,12,4,6,6,21,6
g6821,1002,382.995,497.999,782.999,516,161
g6822,224.696,172.277,167.04,276.513,819.263,190.607
g6823,42,17,0,0,0,0
g6824,6466.169,4499.828,4707,6592.47,15687.626,3639
g6825,521.787,355.78,297.99,489.865,1665.331,253.736
g6826,848.502,670.625,643.274,1182.233,2771.207,597.538
g6827,25.531,16.711,26.327,40.012,59.234,15.328
g6828,7971.635,6398.281,6159.995,9337.003,18574.822,6814.711
g6829,11.025,14.003,11.717,25.087,50.93,16
g683,139,156,114,400,350,176
g6830,604.719,455.514,412.842,653.446,1438.409,417.652
g6831,10450.928,8106.378,7047.929,9495.853,20076.823,5214.001
g6832,64.882,43.185,32.439,67.633,178.518,39.63
g6833,289.153,189,94,201.999,521.382,78
g6834,105,66,42,94,202,41
g6835,47.098,31.078,56.022,56.287,99.171,28.512
g6836,18.308,25,10,27.557,53,29
g6837,839.85,563.403,586.386,991.281,2090.084,528.173
g6838,128.901,97.671,80.426,121.893,338.124,99.079
g6839,1020.091,507.849,781.243,1010.115,2723.507,493.336
g684,392.257,297.76,261.547,545.262,1102.243,231.042
g6840,979.675,739.49,785.656,1328.766,2759.779,674.617
g6841,568.283,401.575,357.804,573.078,1740.02,315.934
g6842,319.945,253.2,181.463,235.68,913.914,245.494
g6843,164.03,96.626,134.879,216.58,369.048,73.458
g6844,254.064,380.954,309.568,683.171,1041.437,291.716
g6845,38.216,27.072,14.035,40.264,87.193,21
g6846,22.413,12.153,10.017,22,51.912,19
g6847,24,39,0,0,0,0
g6848,97,59,59,85,215,65
g6849,8,8,14,16,58,13
g685,335.861,267.153,279.422,569.878,928.23,264.923
g6850,836.999,510.084,588.928,852.079,3005.623,587.538
g6851,1495.735,1154.676,1354.186,2298.059,5219.55,1052.167
g6852,915.952,649.734,638.452,1129.255,2839.906,582.469
g6853,692.486,534.037,519.341,949.045,2287.442,500.216
g6854,339.039,268.051,270.065,441.283,1241.735,230
g6855,25,29,26,26,35,19
g6856,28,20,0,0,0,0
g6857,753.001,421.417,422,619.449,1576.693,437
g6858,33.356,21.238,24.802,36.224,103.651,17.262
g6859,92,59,65,86,214.234,65
g686,9282.806,6643.31,6204.12,11182.005,23812.014,5409.306
g6860,5,4,21,18,31.937,9.825
g6861,138.239,99.285,125.584,192.872,446.874,75.518
g6862,249.928,164.029,165.209,275.966,669.117,127.893
g6863,55.663,39.213,36.409,63.617,112.137,35.022
g6864,2,7.14,8,17.112,21,7
g6865,1142.502,3044.764,1859.31,5567.062,9979.31,2451.793
g6866,1929.319,2561.872,1997.641,4025.369,4775.978,1481.954
g6867,816.001,563,621.084,1107.995,2017.998,535
g6868,253.423,228.341,210.871,759.092,801.56,232.349
g6869,104.246,106.377,128.251,209.755,481.343,114.493
g687,457.013,393.22,423,670,1569.865,395.199
g6870,28,12,0,0,0,0
g6871,23.616,18.31,11.106,23.378,64.509,13.146
g6872,18,5,5,85,76,32
g6873,11.221,8.365,10.621,13.496,43.744,17.329
g6874,21125.624,9080.047,12827.208,10905.277,75813.573,5459.277
g6875,563.612,406.131,458.794,755.037,1430.57,291.107
g6876,573.995,520,406,716,1478,356.001
g6877,331.481,172.373,223.432,379,777.332,215.79
g6878,194.244,150.684,135.238,246.078,438.481,78.083
g6879,33,12,8,11,50.978,10
g688,1672.993,983.988,867.024,1268.998,4029.912,962
g6880,346.148,779.239,3066.841,6710.105,4419.785,1230.55
g6881,926,976.324,1178.139,2660,3270.043,767
g6882,2159.423,1893.481,1572.879,3115.955,6559.29,1367.57
g6883,87.296,81.436,72.911,133.223,323.871,48.213
g6884,2,4,2,6,15,0
g6885,1189.001,753.467,824.672,1252.169,3047.553,707.487
g6886,3689.546,3628.991,2467.369,4531.005,7786.235,3141.89
g6887,1191.181,946.578,944.705,1797.871,3716.605,778.268
g6888,1471.038,1110.251,1060.766,2114.352,4066.073,1030.683
g6889,203.973,138,137,251.15,483.5,144.001
g689,629,455.035,422,681.028,2011.293,452
g6890,0,0,1,2,0,0
g6891,26,10,18,32,49,14.01
g6892,20.137,12.127,15.869,20.5,61.963,16.892
g6893,23.292,10.189,6,35.826,70.618,13.1
g6894,27.207,19.49,6.315,10.473,31.023,4.484
g6895,1186.195,924.473,1167.692,1693.262,3831.657,800.946
g6896,20.036,12.019,8.381,16.062,44.732,4.008
g6897,94146.418,46039.26,74175.943,69985.541,314306.338,28091.265
g6898,70.989,69.39,48.011,78.402,147.893,45.882
g6899,181.194,151.35,141.47,384.096,348.071,100.873
g69,2009.69,1585.76,1658.829,2783.962,6397.975,1491.212
g690,2387.148,1874.89,1893.341,3310.143,7136.103,1539.453
g6900,34.651,22.327,47.182,77.105,138.293,31.692
g6901,182.223,112.191,91.034,105.021,387.091,88
g6902,14,5,0,0,0,0
g6903,550,407,324,684,943.439,282.532
g6904,426,327.114,350.464,583,1289.233,314.982
g6905,306.419,211.054,299.36,471.094,851.596,195.98
g6906,173.949,149.936,146.517,306.171,536.769,116.989
g6907,383.338,206.546,169.725,369.057,1016.949,214.248
g6908,421.082,275.126,263.272,344.14,974.914,228.445
g6909,208.772,127.273,108.594,149.938,329.69,81.854
g691,932.478,754.623,667.688,1277.957,2746.489,640.436
g6910,363.888,389,232,970.078,1007.988,581.951
g6911,12,11,11,13,38,14
g6912,21.744,19.067,23.069,43.07,36.089,12
g6913,405.198,382.802,332.786,627.065,1274.818,327.9
g6914,525.396,293.189,444.888,498.101,1256.894,184.259
g6915,376.028,268.032,283.006,383,957.095,143
g6916,83,86,139.999,150,222.805,70.598
g6917,4,9,3,10,250,10
g6918,41,29,0,0,1,0
g6919,22,11,20,16,49,10
g692,2149.664,1481.659,1608.627,2631.888,5626.092,1242.838
g6920,4295.563,4549.887,3439.86,8241.223,11395.064,3776.422
g6921,400,213,319.996,525,1099,240
g6922,34.037,19.019,25.378,50.754,76.799,12.91
g6923,743.533,555.002,583.988,1062.278,2230.839,484.001
g6924,562.561,488.358,382.729,827.941,1799.214,418.041
g6925,346.491,216.275,219.348,319.399,1208.313,220.558
g6926,25.036,13.023,14.151,26.088,34.708,15.386
g6927,8.996,5,5,12,17.236,9
g6928,0,0,0,0,2,0
g6929,4028.969,3127.523,4370.91,4949.663,10637.748,2073.22
g693,1493.318,1061.621,1103.205,1727.194,4383.624,930.478
g6930,1418,1057,833,1904.612,3166.406,929
g6931,400.997,342,237,441.001,744.944,237
g6932,24.033,16.087,52.053,68.301,276.483,42
g6933,35.502,25.115,22.603,22.774,81.165,13.1
g6934,550.411,424.957,398.888,738.483,1322.722,331.461
g6935,40.155,34.243,56.767,67.722,138.67,28.74
g6936,432.24,364.461,345.838,599.424,1455.614,302.739
g6937,150.726,63.98,81.167,138.476,234.919,67.932
g6938,39.015,29.706,28,99.493,192.847,52
g6939,3.044,1.574,1.004,4.679,17.154,4.909
g694,547.995,390.159,375.212,845.936,1590.846,352.964
