gene_id,sample6,sample7,sample15,sample16,sample19,sample20
g24877,25.006,14.173,20.423,19.305,16.907,21.022
g24878,1.034,4.228,1.939,1.059,1.002,1
g24879,5,2,9.21,7,7.733,8.803
g2488,820.227,1376.522,817.705,814.616,546.22,936.153
g24880,3,5,5,6,7,4
g24881,4,3,4,2,2,2
g24882,3,2.233,0,0,0,3
g24883,2,0,3,4,1,1
g24884,4,3.975,4,2,0,2
g24885,0,2,0,0,0,0
g24886,2,2,2,2,0,0
g24887,3,2.011,0,1,0,2.01
g24888,3,6,2,1,0,1
g24889,1,3,1,5.292,3,1
g2489,311.26,434.019,345.917,302.997,232.324,287.603
g24890,4,1,2,3,1,2
g24891,4,6.003,0,2,0,2.348
g24892,0,2,4.412,0,2,2
g24893,4,1,3.001,2,0,2
g24894,1,3,0,0,1,0
g24895,4560.348,5184.187,3566.786,2778.347,2983.315,4162.326
g24896,6.484,5.218,17.322,18.487,2.676,7.106
g24897,19.463,26.281,17.045,17.816,8.418,16.557
g24898,367.355,351.489,478.573,378.891,251.647,467.19
g24899,337.131,349.767,277.245,235.841,229.034,411.957
g249,9250.059,11416.867,6922.62,6002.64,4773.952,6990.519
g2490,15635.786,17082.765,13964.963,11181.918,9429.201,14881.731
g24900,122.747,109.129,68.308,70.114,35.775,65.415
g24901,16.216,11.368,16.503,1.009,7.055,14.31
g24902,26.589,49.633,34.935,27.486,37.984,48.46
g24903,3.929,8.127,6.675,6.109,5.926,2.433
g24904,4.527,6.526,10.497,1.547,10.285,14.287
g24905,9.47,6.261,6.389,4.143,3.148,6.303
g24906,12.344,14.68,1.209,0,10.951,0
g24907,0,1.033,0,1.035,1.016,2.068
g24908,6.287,7.003,8.364,4.021,8.608,8.995
g24909,4.122,1.849,6.082,2.736,0.911,5.093
g2491,628.491,514.678,496.147,353.637,379.921,499.593
g24910,7,5.612,7,4,3,10
g24911,0,0,11,18,2,8
g24912,0,0,4.512,0,0,1.475
g24913,6,1.007,1,1,2.012,4.004
g24914,0,3,0,0,0,2
g24915,2,3.011,3.013,3,4,1
g24916,5,3,2,1,0,1
g24917,1,4,0,2,3,1.414
g24918,1,2.062,2,0,0,2
g24919,0,0,0,0,0,0
g2492,185,287.01,204.495,206.906,182.028,268
g24920,5.331,1.989,1.371,1,0,3
g24921,3,4,1,2,4,3
g24922,1,1,2,3,3,1
g24923,4,3,1,2,0,1
g24924,2,5,1,1,0,6
g24925,3,3,1,1,0,3.469
g24926,3,3,3,2,3,1
g24927,3,2,3,1,0,0
g24928,5,2,1,1,2,2
g24929,2,0,3,2,0,4
g2493,538,653.902,585.149,451.063,383.869,546
g24930,2,4,3,0,2,0
g24931,5.186,4.989,14.797,5.634,0,7.583
g24932,73.423,123.475,75.062,56.113,66.127,68.99
g24933,826.121,1185.899,622.09,438.335,660.588,746.644
g24935,9.634,21.08,12.552,16.002,11.992,21.735
g24936,0,3.683,4.242,5.937,0,1.124
g24937,17.371,15.526,14.847,18.055,10.725,11.508
g24938,1.314,5.985,12.209,3.167,1.309,3.103
g24939,69.68,65.805,58.306,33.532,41.942,66.492
g2494,1037.762,1538.437,1112.793,843.595,833.323,1237.138
g24940,40.925,57.574,73.891,42.938,44.73,53.618
g24941,5.098,5.009,5.09,6,6,12.672
g24942,30,28.595,11.643,11.01,17.013,20.959
g24943,1,0,6,2,0,2
g24944,0,5.763,1.08,1.286,0,5.683
g24945,53.057,79.757,2,3.036,1.06,6
g24946,9.034,6.767,9.29,8.174,0,8.933
g24947,9.901,5.012,6.905,1,5,6
g24948,1,4,1,8,3,4
g24949,6.271,2,3,3,2,3
g2495,367.956,496.412,461.253,348.443,259.97,434.159
g24950,9,5,5,4,3,2
g24951,8,2,6,1,0,6
g24952,2.994,1,3,3,4,1
g24953,3,4,2,2,2,4
g24954,1,2,1,1,2,3
g24955,0,0,0,2,5.626,1.339
g24956,0,2,6.611,1,3,7
g24957,1,2,4,0,1,5
g24958,1,1,1,2,2,2
g24959,1,1,2,4,1,2
g2496,309.004,350.965,516.077,357.754,333.714,623.819
g24960,2,0,0,0,0,0
g24961,1,6.238,1.641,3,1,5.861
g24962,1,1,1,1,1,3
g24963,4,0,0,2,2,2
g24964,1.016,1,5,3,3,6.901
g24965,4,1,4,1,2,1
g24966,2,3,2,2,1,3
g24967,3,2,0,1,0,4
g24968,11077.473,10973.724,16620.969,5923.417,12629.971,24656.71
g24969,255.923,317.422,516.294,437.099,277.414,483.459
g2497,115.51,198.458,126.391,130.108,95.529,170.142
g24970,34.832,60.641,65.056,33.529,25.108,62.336
g24971,111.449,209.642,117.722,132.48,103.632,176.938
g24972,467.232,568.309,484.286,364.759,299.515,454.112
g24973,56.123,41.233,47.393,9.171,32.693,22.951
g24974,161.637,186.563,247.809,158.017,188.818,265.961
g24975,99.401,121.411,135.618,86.632,11.594,26.194
g24976,22.253,24.477,16.088,20.447,38.912,34.322
g24977,6.513,13.102,9.589,13.039,4.454,4.422
g24978,0,0,5.89,8.471,1.406,6.774
g24979,3.084,1.049,2.403,1.028,1.042,0
g2498,1213.116,1240.09,1344.817,998.105,772.02,1139.017
g24980,9.071,6.738,2.101,0,2,5.943
g24981,5,5,6,6,2,3
g24982,9,2,6,1,1,4.123
g24983,7,4,2,4,4,2
g24984,3,5,4,2.019,4,6
g24985,0,4,0,1,0,3
g24986,3.034,3.007,4.048,0,0,2
g24987,4,1,0,3,3,2
g24988,3,1,1,2.013,1,3.975
g24989,2,7.998,4,1,2,0
g2499,567.842,500.972,611,360.853,340.226,457
g24990,0,0,1.006,0,1,5
g24991,1,2,2,2,0,0
g24992,0,0,5,5,1,2
g24993,3,1,1,0,1,3
g24994,0,4,1,2,4,3
g24995,0,7,0,1,0,1
g24996,2,0,6,1,3,0
g24997,5,2,5,0,1,5
g24998,3,1.951,1,3,0.996,1
g24999,1,0,1,0,0,0
g25,1949.072,2823.421,2315.257,2005,1518.691,2051.023
g250,6519.899,9081.035,7130.866,5753.997,5237.454,7760.836
g2500,2073.55,3144.503,2305.664,1618.491,1308.464,1881.808
g25000,24.518,24.967,27.248,6.589,7.971,16.079
g25001,244.668,266.633,167.363,179.139,111.719,203.675
g25002,3,0,7,0,0,3
g25003,0,0,3.526,0,0,0
g25004,15.029,24.71,14.635,15.635,17.981,30.08
g25005,31.744,31.826,28.186,26.611,24.038,25.336
g25006,12,14.962,10.261,3.004,6,10.596
g25007,15,29,24,19,15.164,18
g25008,5.251,7.292,8.498,4.971,3.151,5.238
g25009,8.654,13.807,12.494,3.021,3.05,10.985
g2501,1146.001,1574,1567.121,1068.002,1419,2544.208
g25010,12.305,12.492,8.761,7.78,13.134,3.27
g25011,21.386,17.224,17.328,15.613,17.64,19.019
g25012,9.27,14,7,17,16,23
g25013,2,13.002,5,4.92,4,1
g25014,5,5,5,1,0.998,5
g25015,2.638,3.093,7,2.159,1.378,1.342
g25016,3,9,3,5,3,2
g25017,4.991,2,2,1,4.997,5
g25018,6.604,5,6.82,1,0,0
g25019,1,4,4,1,1,2.001
g2502,1853.224,1252.645,1747.269,1329.126,875.946,1079.849
g25020,3,1.629,0,0,1,3
g25021,5,2,1,1,2,1
g25022,3,4.001,2.005,3,3,4
g25023,0,0,0,0,0,0
g25024,3,5.693,1.392,3,1.18,3
g25025,4,2,2,2,2,1.998
g25026,4,1,4,1,2.79,2
g25027,2,5,4,2,1,3
g25028,1,1.004,0,2,1,3
g25029,2,1,1.466,3,0,3
g2503,2510.893,2395.042,2387.108,1967.841,1458.635,1937.687
g25030,0,0,4,1,4,0
g25031,0,0,0,4,2,1
g25032,2,4,2,1,2,1.677
g25033,2,1,0,3,1,1
g25034,0,2,3,0,0,1
g25035,2,2,1,0,0,1
g25036,0,2,1,0,0,0
g25037,0,2,1,2,3,0
g25038,1,1,5.07,2,0,7
g25039,3,0,2,1,0,2
g2504,956.408,1520.886,1368.853,993.025,908.185,1421.783
g25040,0,1,3,0,0,3.984
g25041,4.047,4.665,4.83,4.533,0,0
g25042,8.851,8.633,6.519,1.115,6.558,7.877
g25043,89.227,88.287,80.783,60.013,49.306,80.33
g25044,2.073,3.115,1.019,2.075,3.149,2.073
g25045,36,65,83.805,59.018,68.579,85.959
g25046,4.487,4.569,5.903,5.805,1.138,3.262
g25047,7.71,10.772,6.43,7.364,10.809,8.628
g25048,20.326,12.776,24.791,16.405,13.383,14.237
g25049,4.203,6.882,3.643,4.573,3.235,1.036
g2505,607,635.011,556.001,438,363,530
g25050,17.058,26.001,29.933,15.473,15,12.001
g25051,7.001,3,4,3.004,0,12
g25053,7.028,11.725,7,5.234,8.835,14.476
g25054,3,5.992,2.971,3,0,1
g25055,7,2.956,1.008,1.01,0,1.013
g25056,6,1,0,0,3,5
g25057,0,0,2.008,6.599,0,0
g25058,4,4,2.004,1.009,1,0
g25059,2,4.003,3,1.001,0,3
g2506,565,684,407,181,305,1892
g25060,0,0,6,7,5,3
g25061,0,0,0,0,0,0
g25062,0,0,0,0,0,0
g25063,5,2,1,1,1,0
g25064,1,1,2.077,3,1,2
g25065,0,1,0,4,4,2
g25066,0,2,0,0,0,5.816
g25067,0,0,2.65,4.653,3,5.174
g25068,0,0,0,0,0,0
g25069,0,2.29,4,2,3,1
g2507,87,116.13,81.403,97.68,58.882,87.502
g25070,0,2.818,2.29,1,1,0
g25071,3,2,3,3,1,5.001
g25072,1,2,2,4,0,3
g25073,4.132,2.808,1.027,1.001,0,0
g25074,0,3,1,1,2,1
g25075,0,3,1,1,2,1
g25076,0,3,0,1,0,1
g25077,0,0,0,1.105,0,0
g25078,0,0,0,0,0,0
g25079,4,0,1,1,1,3
g2508,1027.609,1219,1018.084,764,598,884.207
g25080,1,3,2,1,4,0
g25081,0,0,2.272,0,0,2.029
g25082,0,0,0,0,0,0
g25083,6.438,4,11.984,6,10.959,8
g25084,17.07,29.659,20.465,15.62,14.14,17.285
g25085,11.398,9.365,6.171,6.145,4.183,0
g25086,31.119,25.964,15.706,4.582,15.675,46.478
g25087,9.001,7.715,5.472,4.005,1.083,6.038
g25088,101.152,111.177,120.577,87.502,87.52,134.767
g25089,36.887,28.095,35.446,24.514,22.285,24.654
g2509,1436.291,1961.585,1435.835,1083.899,1080.206,1561.904
g25090,0,4.014,1.243,0,0,0
g25091,0,2.092,29.169,31.606,32.291,26.027
g25093,5.619,2.657,10.419,7.397,3.431,2.409
g25094,7.054,12.238,45.847,19.631,4.088,10.063
g25095,0,1.075,0,1.183,1.274,4.657
g25096,8.616,25.068,11.774,28.282,9.227,16.985
g25097,10.997,6.128,2,0,0,5.002
g25098,5.165,1,6.895,1.036,4.32,6.37
g25099,5.509,8.346,6.084,4,2,4.834
g251,9190.981,11100.674,7809.048,5566.028,5391.194,7477.369
g2510,5469.135,5253.805,4999.596,3179.22,3579.469,4239.792
g25100,2.705,2.286,1.394,1,2.715,0
g25101,0,0,93,0,0,0
g25102,5,3,3,3,3,2
g25103,3.085,4,3.398,3.036,3.913,0
g25104,0,0,5,2,10,4
g25105,2.968,2,2,4,0,1
g25106,3,1,2,4,0,1
g25107,1,5,0,1,0,1.459
g25108,3,2,1,3,2,1
g25109,3,2,2,1,0,4
g2511,929,1060.005,986,708.088,531.001,878.206
g25110,1.927,1,4,1,1.047,1
g25111,4,3,0,0,1,0
g25112,0,0,6,13,0,0
g25113,0,0,0,0,0,0
g25114,0,0,9,34,0,0
g25115,2,2,1,0,3,0
g25116,2,2,2,1,3,1
g25117,1,2,5,0,1,6.911
g25118,1,2,5,1,2,4
g25119,4,1,1,2,1,1
g2512,1759.946,2086.34,1977.078,1345.025,1404.031,1871.988
g25120,1,2,4,2,0,0
g25121,6,2,2,3,0,3
g25122,88.642,88.5,141.888,126.062,85.522,99.107
g25123,19.907,15.863,12.277,17.53,17.458,12.912
g25124,2.001,4.98,17.784,10.592,1.192,4.977
g25125,16.94,128.381,20.706,134.594,12.787,159.977
g25126,32.697,32.624,38.288,35.286,16.251,28.685
g25127,17.574,15.906,32.025,23.305,18.899,25.883
g25128,1.173,3.399,1.098,5.343,1.101,0
g25129,18,31,39.15,14.999,31.001,50.041
g2513,121.999,149.991,144,99.958,103,145
g25130,4.739,0,4.154,0,1.353,1.77
g25131,6,10,13,5,5,6
g25132,8.014,7.047,3,3.018,2.004,5
g25133,0,2,1,4,0,2
g25134,3,0,4,1,2,1
g25135,6,3,0,1,2,4
g25136,8.974,2.295,2,1,2,1
g25137,1,7,2,1,2,1
g25138,2,3.004,1,1,2,3.291
g25139,0,0,0,4,0,0
g2514,2593.153,3478.538,2598.782,1731.569,2489.87,3177.42
g25140,1,0,4,0,2,2
g25141,0,0,4.003,7,4,9
g25142,0,3,0,1,1,0
g25143,2,1,0,5,1,4.99
g25144,0,5,2,0,0,1
g25145,2,2,1,0,4,0
g25146,0,2,0,3,0,0
g25147,0,0,0,1,0,1
g25148,0,1,2,2,1,5
g25149,2,0,0,2,0,2
g2515,526,745,705,500.795,500.011,601.529
g25150,0,0,1,0,0,0
g25151,0,0,0,0,3,2
g25152,167.638,69.873,109.099,105.141,213.739,464.703
g25153,692.259,760.613,925.195,484.499,722.199,813.806
g25154,5.092,0,3.313,0,3.788,0
g25155,16.054,27.072,31.606,18.35,17.977,17.011
g25156,50.251,65.295,42.332,57.831,28.643,38.119
g25157,75.773,61.278,61.569,60.923,69.351,64.096
g25159,37.897,23.906,24.611,16.795,24.423,21.824
g2516,288.442,634.487,338.651,288.463,195.236,390.765
g25160,0,4,2.02,2.009,1.01,3.032
g25161,0,0,0,0,0,0
g25162,0,0,0,0,0,0
g25163,3,4,15,14,14,7
g25164,0,0,0,0,0,0
g25165,7.87,8.065,5.009,5,4.414,7.177
g25166,5.004,6,8.023,7,5,13.005
g25167,0,0,0,0,0,0
g25168,0,0,0,0,0,0
g25169,1,5.903,2.073,2.019,1,5.023
g2517,942,1374.011,1143.861,926.017,678.001,996.804
g25170,2.035,3.469,4.211,0,4,3.045
g25171,6,0,5,0,1.768,5
g25172,3,4,3,1,2,1
g25173,0,0,6,8,8,4
g25174,0,3,0,0,0,0
g25175,4,4,0,4,5,4
g25176,0,0,0,1.463,0,1
g25177,3,3,1,2,2,1
g25178,0,2,3.007,0,1,1
g25179,0,0,0,0,0,0
g2518,856.972,987.892,899.546,607.079,601,842
g25180,1.012,3,1,2.995,2,2
g25181,0,0,0,0,0,0
g25182,0,0,0,0,0,0
g25183,0,0,6,6,1,10
g25184,1,2.241,0,0,1,4.359
g25185,1,1,2,0,2,1.665
g25186,1,1.999,0,1,1,2
g25187,2,4.986,1.451,1.005,2,3
g25188,4,0,1,2.001,1,0
g25189,0,4,0,0,0,0
g2519,393.063,652.123,381.361,421.238,300.734,477.616
g25190,1.834,3,2,1.998,1,1
g25191,11.435,8.87,11.038,7.074,5.789,15.531
g25192,178.184,163.652,184.539,146.315,142.202,219.908
g25193,0,39.824,14.233,17.966,4.651,24.948
g25194,11.417,10.08,4.336,7.625,6.256,7.643
g25195,0,1,1,1,1,1
g25196,3.882,13.958,9.357,1.121,9.206,3.387
g25197,2.988,0,0,1.006,1.839,0
g25198,0,0,0,0,0,2.305
g25199,0,0,4.423,0,0,3.899
g252,144,245,302.038,224.89,130,258
g2520,49,60.962,36.251,23,32,28
g25200,51.76,73.468,50.099,43.64,42.011,45.316
g25201,16.434,23.057,23.349,20.115,18.144,22.317
g25202,8.361,5.146,4.375,2.238,2.141,0
g25203,6.81,8.142,8.485,3.899,2.239,2
g25204,9,8,4,14,3,6
g25205,6.478,8.992,3,0,3.385,0
g25206,3,5,1,1,8,6
g25207,4,4,5.249,5,4,8
g25208,5.985,8.299,5.173,5.121,0,2.203
g25209,2,3.04,4,2,2,2
g2521,3058.664,5002.2,3538.935,3404.642,2595.405,4713.22
g25210,1,3.077,0,3,1,1
g25211,4,1,1,5,0,1.17
g25212,4,2,5,2,0.986,1
g25213,5,1,2,0,2.39,1
g25214,4.06,0,0,1,2.741,1.784
g25215,0,3,1,6,2,2
g25216,1,0,0,0,0,0
g25217,3,5,2,2,1,4
g25218,1,6.001,2,0,0,0.999
g25219,0,0,2,1,2,2
g2522,491.054,530.51,558.888,385.294,363.654,413.264
g25220,3,0,2,1,0,1
g25221,4,1,0,3,2.009,3
g25222,0,0,0,0,1,0
g25223,1,1.001,1,3,2,1
g25224,1.884,2,1,1,3.259,4
g25225,1,3,1.014,0,0,3.343
g25226,2,5,4,0,1,2
g25227,1,2.001,4,1,2,0
g25228,2,2,2,0,0,3
g25229,0,0,65.514,44.721,0,0
g2523,423.497,473.543,462.068,484.373,310.957,435.573
g25230,61.469,55.137,69.272,43.482,33.662,62.15
g25231,5.033,2.023,2.015,7.03,11.098,3.016
g25232,43,28.071,49.767,90.904,23.003,55.497
g25233,2.217,0,0,3.486,1.053,1.055
g25234,5.522,2.373,12.927,7.47,1.085,1.079
g25235,10.372,23.062,1,0,0,0
g25236,2.06,4.093,0,0,1.02,0
g25237,7.242,7.627,8.242,3.26,5.173,4.452
g25238,1.103,2.346,3.69,0,1.274,1.145
g25239,10.227,12.909,6,5.995,8.238,15.501
g2524,1259.904,1678.2,1480.865,1377.424,960.062,1344.176
g25240,0,1,4.044,5.573,3.38,2
g25241,9.909,8.953,3.848,8.153,5.962,5.757
g25242,2.57,1,2.911,0,0,0
g25243,4.766,1.004,4.949,4.555,2.689,3
g25244,1,1,3,0,2,3
g25245,4,4,3,2,1,0
g25246,2,1,1,0,1,1
g25247,2,2,3,4,1,1
g25248,13.244,21,0,0,0,0
g25249,2,3,4,2,3,0
g2525,18,17,25,12,12,24
g25250,4,0,5,2,2.131,1.017
g25251,0,0,0,0,0,0
g25252,6.154,7,2.3,2,1,1
g25253,1,3,1.025,3,1,6
g25254,1,1,0,2,4,1
g25255,0,2,2,3.837,3,2
g25256,2,2,3,2,1,3
g25257,0,0,1.999,4,1,2
g25258,0,0,0,0,0,0
g25259,23.012,44.421,22.2,26.371,33.082,33.619
g2526,82.567,154.931,71.308,50,92.567,213
g25260,4.7,6.383,2.105,2.083,4.455,7.429
g25261,28.942,12.987,20.891,6.597,30.171,35.08
g25262,73.206,44.841,35.167,27.362,34.318,55.939
g25263,19.146,23.899,10.181,14.627,24.517,33.58
g25264,0,0,0,0,0,2.828
g25265,5.401,21.864,13.463,12.843,10.268,5.412
g25266,17.515,28.524,27.842,28.314,23.983,29.223
g25267,4.892,0,1.333,5.322,8.527,1.676
g25268,6.012,9,6.278,6,7,7.993
g25269,10.332,9.734,12.213,4.73,6,14.353
g2527,1961.132,1921.606,1727.011,1267.467,1213.388,1706.258
g25270,6,4.566,2.059,3,0,7
g25271,3,4.328,2,2.787,0,3
g25272,1,2,6,4.128,8.072,3
g25273,0,1,4,2,2,1
g25274,2,1.006,4,2.97,3,4
g25275,0,0,5.55,14.031,8.797,5.532
g25276,0,0,2,10,1,10
g25277,2,1.586,3,0,2,4.988
g25278,4,4,0,2,0,4
g25279,5.342,0,0,0,0,0
g2528,1652.707,2148.763,1645.023,1567.81,1108.211,1533.992
g25280,3,0,7,0,0,2
g25281,4,0,2,8,2,6
g25282,1,2,3,3,1,3
g25283,2,1,1,2,1,3.265
g25284,1,2.035,4,1,5,3
g25285,1,1,1,2,2,0
g25286,3,0,1,1,0,1
g25287,0,0,2,1,0,0
g25288,1,2,1,1,0,1
g25289,0,0,0,0,0,0
g2529,63.999,87,119,101.999,71.001,103
g25290,4,0,4,3,2,0
g25291,0,0,2,0,2,1
g25292,1,1,1,1,1.029,1
g25293,3,0,3,3,0,4
g25294,3,1,1,2,1,5
g25295,1,3,0,1,0,2
g25296,1,1,2,0,0,1
g25297,1.165,2.401,22.396,1.172,14.096,1.156
g25298,38.45,47.317,29.779,49.347,21.426,32.458
g25299,16.007,14.181,7.87,1.472,8.633,6.974
g253,3742.715,5631.518,4431.203,3009.636,2860.862,4255.686
g2530,1310.143,1835.04,1561.585,1237.723,1060.709,1496.971
g25300,3.651,7.705,1.552,0,0,0
g25301,18.331,24.587,13.842,4.599,5.185,7.153
g25304,59.236,62.946,86.813,49.721,61.058,94.8
g25305,137,34.176,152,96.821,69,41.075
g25306,16.811,15.831,16.062,7.736,5,8.287
g25307,1,0.989,2.003,0,1,0
g25308,8,9.775,8.462,7.699,1.069,8.804
g25309,8.319,6.234,10.343,6.296,9.546,3.035
g2531,1275,1315,1535.998,1230,830.007,1284.998
g25310,5.258,1.37,2.094,2.56,5.951,4.325
g25311,12.734,14.128,12.147,9,9.499,9.153
g25312,4.132,3.5,1.252,0,0,5.91
g25313,14.421,14.765,11.848,4.134,7.191,7.129
g25314,11.685,20,11.363,4,7.863,14.011
g25315,0,0,7,5,7,13
g25316,4,8,5,3,2,4
g25317,5,7,3,2,1,6
g25318,3,4,4,3,5,2
g25319,3.001,1.542,3.905,4,1,2
g2532,1179.825,1399.83,1349.197,1209.214,890.81,1473.582
g25320,0,0,1,0,0,0
g25321,0,0,4,8,6,2
g25322,2.999,3,2,1.728,3,4
g25323,0,3,5,2,4,4.365
g25324,2.242,2.96,4,1.003,1.997,3.648
g25325,7.167,0,0,0,0,4
g25326,3,1,2.002,1,2,5.041
g25327,1.077,3,0,2,5,2
g25328,4,1,5,6,2,2
g25329,0,2,1,1,1,6
g2533,782.155,994.795,946.829,841.558,570.131,814.965
g25330,1,2,5,2,1,8
g25331,1,2.288,2,1.001,3,0
g25332,0,2,0,5,0,0
g25333,3.579,1,3,2,1,1
g25334,0,0,0,0,0,0
g25335,6,1,3,1,1,0
g25336,0,0,35.154,2,0,0
g25337,4,2,2,1,0,6
g25338,1,2,3,6,1,1
g25339,0.999,0,0,0,0,0
g2534,193.347,175.685,470.38,268.968,129.208,125.051
g25340,3,3,0,0,0,0
g25341,1,0,5.053,4,0,2
g25342,3,1,1,0,0,0
g25343,3,1,0,3,0,0
g25344,4,2,1,0,1,3
g25345,12624.459,15939.907,17666.635,12215.027,8896.885,11511.29
g25346,216.745,288.794,416.45,237.641,294.259,305.415
g25347,1200,1842,683,409,586,1794
g25348,64.685,98.297,71.421,52.732,47.371,63.778
g25349,219.673,212.308,322.616,184.459,133.887,240.847
g2535,8329.417,14641.538,20474.45,12887.608,17938.964,36788.263
g25350,26.646,32.536,27.096,21.789,12.925,29.058
g25351,1.229,1.138,0,3.64,0,0
g25352,4,1,0,2,0,1
g25353,4.294,2.877,3.789,2.19,4.414,4.19
g25354,3.111,3.043,7.133,1.686,0,1.01
g25355,1.033,3.026,2,5,3,0
g25356,7.001,6.875,10.167,8.445,8.012,12
g25357,4.003,6,3,0,3,7.831
g25358,6.022,2.154,3.25,3.165,3,4.931
g25359,0,0,0,0,0,0
g2536,500.206,733.357,525.113,442.302,312.628,452.568
g25360,9,4.056,3,2,0,6
g25361,2,4,3,1.278,0,2.011
g25362,5.003,2,5.195,1.042,3,2
g25363,1,5,1,1,3,1
g25364,0,0,0,47,0,0
g25365,2,4,2,4,0,1
g25366,1,0,5,4,5,8
g25367,2,2,3,0,3,2
g25368,0,2,1,2,3,0
g25369,0,0,2,13,4,6
g2537,159.914,264,227.974,255.999,138,299
g25370,3,0,8.212,0,1,2
g25371,0,0,0,0,0,0
g25372,0,2,0,0,0,1
g25373,0,0,0,0,0,0
g25374,4,3,5,0,1,0
g25375,0,0,0,0,0,0
g25376,4,2,1,2,2,1
g25377,1,2.748,0,0,1,2
g25378,2.364,1,0,3,1,2
g25379,0,1,3,1,3,7
g2538,62.23,68.334,60.125,50.774,37.398,30.496
g25380,1,0,7,0,3,0
g25381,0,2,3,1,0,3.987
g25382,0,2,1,0,2,1
g25383,3,1,3,1.039,1,0
g25384,5,2,5,1,1,1
g25385,1,1,0,0,0.894,4.51
g25387,21.891,19.14,19.045,16.176,10.497,21.579
g25388,588.677,550.762,575.481,491.767,357.238,579.67
g2539,77.223,159.587,80.889,71.037,45.146,99
g25390,165.975,108.984,212.298,143.588,125.004,129.527
g25391,41.337,69.513,35.009,40.056,19.312,33.101
g25392,0,0,0,0,0,0
g25393,15.284,23.455,11.84,17.197,2.73,7.326
g25394,7,10.271,5.182,9.338,11.554,70.576
g25395,12.244,5.777,0,6.65,5.479,6.488
g25396,0,1.193,0,1.153,1.065,2.504
g25397,15.208,10.067,23.346,2.094,6.142,6.39
g25398,2.118,12.843,5,4,5,6.347
g25399,3,2,6,5.004,9,5.055
g254,1701.459,2000.351,1755.113,1445.404,1230.493,1741.482
g2540,3913,5152.247,4641.622,4036.134,3065,5174
g25400,2,3,2,2.005,0,4
g25401,9.011,4.969,2,4,3,2.689
g25402,3,4,1,0,1,5.325
g25403,3,1,1,3.175,5,1
g25404,4,4,7,3,3,4
g25405,3.442,5,3,3.108,0,2.001
g25406,4.047,1,4.068,0,0,0
g25407,0,0,3,11,0,4
g25408,2,3,2,2,1,3
g25409,4,0,3,1,1,1
g2541,432,553,469,326.001,328,493.029
g25410,2,2,0,0,0,0
g25411,1,3,2,1,1,3
g25412,3.529,2.355,1,3.972,0,3.665
g25413,2,4,1,1,1,2
g25414,6,1,2,0,2,3
g25415,2,1,2,0,0,0
g25416,4,1,6,3,0,1
g25417,0,0,3,0,0,0
g25418,0,0,1,9.837,3,4
g25419,4,0,1,2,0,1
g2542,218,321.983,345,349,197,409
g25420,0,0,0,1.056,0,2
g25421,0,0,0,0,1,0
g25422,2,2,4,0,2,2
g25423,0,0,1,1,5,6
g25424,0,0,7.255,13,4,0
g25425,0,0,2,3,0,4
g25426,4,0,0,0,0,2
g25428,1.368,11.087,1.724,3.201,19.004,11.116
g25429,1.347,2.988,1.431,3.328,2.758,1.318
g2543,1496.545,1904.851,1480.372,1089.671,1067.508,1462.539
g25430,208.807,197.674,224.934,213.996,127.033,151.631
g25431,63.81,72.056,35.521,36.416,35.678,72.453
g25432,0,0,3.782,1.246,3.95,1.275
g25433,14.523,0,17.438,0,0,1.678
g25434,38.521,74.091,62.666,31.717,28.463,39.842
g25435,22.561,27.255,16.947,21.608,16.493,13.81
g25436,4.53,3.107,3.275,0,1.071,6.715
g25437,23,25,14,30,16,15
g25438,7.099,6.383,10.053,4.441,2.64,3.154
g25439,7.252,8.973,5,8.804,9,6
g2544,553.694,665.161,879.004,571.977,494,760
g25440,6.212,2.408,1,0,3,0.997
g25441,0,2,8,25,8,7
g25442,8,10,5,2,4,3
g25443,8,0,5,3,3,1
g25444,2.004,2,2,2,0,2.112
g25445,2,1,2,0,3,0
g25446,3.999,6.573,0,0,0,1.002
g25447,1.274,2.009,0,0,0,0
g25448,3,1,6,0,2,2
g25449,3,1,2.001,1,1,1
g2545,310.666,608.417,671.908,545.698,253.361,506.086
g25450,0,0,0,0,0,0
g25451,2,1.256,0,0,1,0
g25452,2,2,2,1,3,0
g25453,3,7,2,1,1,4
g25454,2.002,1,4,2,1.575,0
g25455,1,1,1,2,5,1
g25456,4,1,2,0,0,0
g25457,0,0,0,0,0,5
g25458,0,0,1,1.78,0,0
g25459,5,5,1,1,1,1
g2546,3125.998,3542.874,3901.889,2455.016,2775.876,3939.235
g25460,2,0,0,0,1,0
g25461,1,0,1,1,1,2
g25462,0,3,4,2,3,1
g25463,0,4,3,5,2,3
g25464,0,1,4,8,4,2
g25465,2,1,1,0,1,0
g25466,0,0,1,2,0,0
g25467,1,0,1,0,3,1
g25468,27.94,62.813,87.791,49.223,33.347,43.711
g25469,1.301,10.118,1.294,3.715,0,3.062
g2547,30.056,37.89,21.069,31.495,26.777,35.807
g25471,3.109,9.582,2.078,4.226,0,5.429
g25472,2.019,3.024,2.057,1.006,4.008,9.052
g25473,32.403,33.695,27.884,14.039,22.805,34.662
g25474,21.17,18.234,22.688,15.959,10.361,14.226
g25475,21.512,20.017,25.541,15.131,13.317,8.491
g25476,6.931,11.353,5.265,7.675,4.978,6.005
g25477,0,2.029,3.095,1.005,0.862,2.27
g25478,3,4,2,4,0,5
